执行程序,查询结果,总共耗时(秒)
/data1/lq/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",5.891
/data1/lq/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",5.928
/data1/lq/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",36.375
/data1/lq/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",3.135
/data1/lq/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",3.143
/data1/lq/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",3.125
/data1/lq/RTP-main/build/ic9,"'personId': '68756863', 'personFirstName': 'Azat', 'personLastName': 'Aab', 'commentOrPostId': '40133197', 'commentOrPostContent': 'LOL', 'commentOrPostCreationDate': '1347439645706'",2.450
/data1/lq/RTP-main/build/ic9,"'personId': '68756863', 'personFirstName': 'Azat', 'personLastName': 'Aab', 'commentOrPostId': '40133197', 'commentOrPostContent': 'LOL', 'commentOrPostCreationDate': '1347439645706'",2.094
/data1/lq/RTP-main/build/ic9,"'personId': '68756863', 'personFirstName': 'Azat', 'personLastName': 'Aab', 'commentOrPostId': '40133197', 'commentOrPostContent': 'LOL', 'commentOrPostCreationDate': '1347439645706'",2.112
/data1/lq/RTP-main/build/ic9,"'personId': '68756863', 'personFirstName': 'Azat', 'personLastName': 'Aab', 'commentOrPostId': '40133197', 'commentOrPostContent': 'LOL', 'commentOrPostCreationDate': '1347439645706'",2.056
/data1/lq/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",2534.792
/data1/lq/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",136.264
/data1/lq/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",130.310
/data1/lq/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",130.139
/data1/lq/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",24.928
/data1/lq/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.281
/data1/lq/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.329
/data1/lq/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.162
/data1/lq/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",1318.682
/data1/lq/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",33.734
/data1/lq/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",35.019
/data1/lq/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",33.323
/data1/lq/RTP-main/build/ic13,'shortestPathLength': 3,0.921
/data1/lq/RTP-main/build/ic13,'shortestPathLength': 3,0.901
/data1/lq/RTP-main/build/ic13,'shortestPathLength': 3,0.880
/data1/lq/RTP-main/build/ic13,'shortestPathLength': 3,0.880
/data1/lq/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 6",398.579
/data1/lq/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 6",7.217
/data1/lq/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 6",7.730
/data1/lq/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 6",8.158
