执行程序,查询结果,总共耗时(秒)
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.329
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.165
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.309
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.363
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",1149.115
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",241.518
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",248.098
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",238.268
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",190.448
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.221
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.273
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.459
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",106.590
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",49.105
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",39.904
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",45.612
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.334
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.201
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.116
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.296
/data1/hzy/neo4j/RTP-main/build/ic5p,"'forumName': 'Album 24 of Louis Aa'), 'postCount': 18",990.531
/data1/hzy/neo4j/RTP-main/build/ic5p,"'forumName': 'Album 24 of Louis Aa'), 'postCount': 18",58.357
/data1/hzy/neo4j/RTP-main/build/ic5p,"'forumName': 'Album 24 of Louis Aa'), 'postCount': 18",58.003
/data1/hzy/neo4j/RTP-main/build/ic5p,"'forumName': 'Album 24 of Louis Aa'), 'postCount': 18",56.344
/data1/hzy/neo4j/RTP-main/build/ic6p,"'tagName': '12_Memories', 'postCount': 0",323.130
/data1/hzy/neo4j/RTP-main/build/ic6p,"'tagName': '12_Memories', 'postCount': 0",2.803
/data1/hzy/neo4j/RTP-main/build/ic6p,"'tagName': '12_Memories', 'postCount': 0",2.808
/data1/hzy/neo4j/RTP-main/build/ic6p,"'tagName': '12_Memories', 'postCount': 0",3.031
/data1/hzy/neo4j/RTP-main/build/ic7p,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",17.868
/data1/hzy/neo4j/RTP-main/build/ic7p,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",5.359
/data1/hzy/neo4j/RTP-main/build/ic7p,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",5.232
/data1/hzy/neo4j/RTP-main/build/ic7p,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",5.496
/data1/hzy/neo4j/RTP-main/build/ic8p,"'personId': '68675030', 'personFirstName': 'Jerzy', 'personLastName': 'Borchardt', 'commentCreationDate': '1313579421570', 'commentId': '1', 'commentContent': 'thanks'",2.508
/data1/hzy/neo4j/RTP-main/build/ic8p,"'personId': '68675030', 'personFirstName': 'Jerzy', 'personLastName': 'Borchardt', 'commentCreationDate': '1313579421570', 'commentId': '1', 'commentContent': 'thanks'",1.155
/data1/hzy/neo4j/RTP-main/build/ic8p,"'personId': '68675030', 'personFirstName': 'Jerzy', 'personLastName': 'Borchardt', 'commentCreationDate': '1313579421570', 'commentId': '1', 'commentContent': 'thanks'",1.196
/data1/hzy/neo4j/RTP-main/build/ic8p,"'personId': '68675030', 'personFirstName': 'Jerzy', 'personLastName': 'Borchardt', 'commentCreationDate': '1313579421570', 'commentId': '1', 'commentContent': 'thanks'",1.182
/data1/hzy/neo4j/RTP-main/build/ic9p,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '88000837', 'commentOrPostContent': 'About Robert John Mutt Lange_ o album_ Born This Way. He also wrote a song called Who Are You_ which will', 'commentOrPostCreationDate': '1347278617880'",2.365
/data1/hzy/neo4j/RTP-main/build/ic9p,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '88000837', 'commentOrPostContent': 'About Robert John Mutt Lange_ o album_ Born This Way. He also wrote a song called Who Are You_ which will', 'commentOrPostCreationDate': '1347278617880'",2.038
/data1/hzy/neo4j/RTP-main/build/ic9p,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '88000837', 'commentOrPostContent': 'About Robert John Mutt Lange_ o album_ Born This Way. He also wrote a song called Who Are You_ which will', 'commentOrPostCreationDate': '1347278617880'",2.149
/data1/hzy/neo4j/RTP-main/build/ic9p,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '88000837', 'commentOrPostContent': 'About Robert John Mutt Lange_ o album_ Born This Way. He also wrote a song called Who Are You_ which will', 'commentOrPostCreationDate': '1347278617880'",2.095
/data1/hzy/neo4j/RTP-main/build/ic10p,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",6711.720
/data1/hzy/neo4j/RTP-main/build/ic10p,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",171.284
/data1/hzy/neo4j/RTP-main/build/ic10p,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",171.844
/data1/hzy/neo4j/RTP-main/build/ic10p,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",179.309
/data1/hzy/neo4j/RTP-main/build/ic11p,"'personId': '68637883', 'personFirstName': 'Yang', 'personLastName': 'Zhou', 'organizationName': 'Tianjin_Airlines', 'organizationWorkFromYear': 0",2.277
/data1/hzy/neo4j/RTP-main/build/ic11p,"'personId': '68637883', 'personFirstName': 'Yang', 'personLastName': 'Zhou', 'organizationName': 'Tianjin_Airlines', 'organizationWorkFromYear': 0",2.150
/data1/hzy/neo4j/RTP-main/build/ic11p,"'personId': '68637883', 'personFirstName': 'Yang', 'personLastName': 'Zhou', 'organizationName': 'Tianjin_Airlines', 'organizationWorkFromYear': 0",2.269
/data1/hzy/neo4j/RTP-main/build/ic11p,"'personId': '68637883', 'personFirstName': 'Yang', 'personLastName': 'Zhou', 'organizationName': 'Tianjin_Airlines', 'organizationWorkFromYear': 0",2.214
/data1/hzy/neo4j/RTP-main/build/ic12p,"'personId': '68761663', 'personFirstName': 'Paul', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 0",271.870
/data1/hzy/neo4j/RTP-main/build/ic12p,"'personId': '68761663', 'personFirstName': 'Paul', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 0",24.695
/data1/hzy/neo4j/RTP-main/build/ic12p,"'personId': '68761663', 'personFirstName': 'Paul', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 0",24.955
/data1/hzy/neo4j/RTP-main/build/ic12p,"'personId': '68761663', 'personFirstName': 'Paul', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 0",24.373
/data1/hzy/neo4j/RTP-main/build/ic13p,'shortestPathLength': 3,1.154
/data1/hzy/neo4j/RTP-main/build/ic13p,'shortestPathLength': 3,1.206
/data1/hzy/neo4j/RTP-main/build/ic13p,'shortestPathLength': 3,1.207
/data1/hzy/neo4j/RTP-main/build/ic13p,'shortestPathLength': 3,1.111
/data1/hzy/neo4j/RTP-main/build/ic14p,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 13.5",214.437
/data1/hzy/neo4j/RTP-main/build/ic14p,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 13.5",3.043
/data1/hzy/neo4j/RTP-main/build/ic14p,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 13.5",2.889
/data1/hzy/neo4j/RTP-main/build/ic14p,"'pathNodes': ['68630179', '68725265', '68721168', '68633674'], 'pathWeight': 13.5",2.944
/data1/hzy/neo4j/RTP-main/build/is1p,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",1.155
/data1/hzy/neo4j/RTP-main/build/is1p,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",1.189
/data1/hzy/neo4j/RTP-main/build/is1p,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",1.169
/data1/hzy/neo4j/RTP-main/build/is1p,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",1.193
/data1/hzy/neo4j/RTP-main/build/is2p,"'messageId': 26733678, 'messageCreationDate': 1342485496306, 'messageContent': good, 'postId': 76794427, 'personId': 68696360, 'personFirstName': Zbigniew, 'personLastName': Nowak",1.187
/data1/hzy/neo4j/RTP-main/build/is2p,"'messageId': 26733678, 'messageCreationDate': 1342485496306, 'messageContent': good, 'postId': 76794427, 'personId': 68696360, 'personFirstName': Zbigniew, 'personLastName': Nowak",1.258
/data1/hzy/neo4j/RTP-main/build/is2p,"'messageId': 26733678, 'messageCreationDate': 1342485496306, 'messageContent': good, 'postId': 76794427, 'personId': 68696360, 'personFirstName': Zbigniew, 'personLastName': Nowak",1.172
/data1/hzy/neo4j/RTP-main/build/is2p,"'messageId': 26733678, 'messageCreationDate': 1342485496306, 'messageContent': good, 'postId': 76794427, 'personId': 68696360, 'personFirstName': Zbigniew, 'personLastName': Nowak",1.176
/data1/hzy/neo4j/RTP-main/build/is3p,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",1.135
/data1/hzy/neo4j/RTP-main/build/is3p,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",1.152
/data1/hzy/neo4j/RTP-main/build/is3p,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",1.113
/data1/hzy/neo4j/RTP-main/build/is3p,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",1.211
/data1/hzy/neo4j/RTP-main/build/is4p,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",1.209
/data1/hzy/neo4j/RTP-main/build/is4p,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",1.261
/data1/hzy/neo4j/RTP-main/build/is4p,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",1.183
/data1/hzy/neo4j/RTP-main/build/is4p,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",1.199
/data1/hzy/neo4j/RTP-main/build/is5p,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",1.382
/data1/hzy/neo4j/RTP-main/build/is5p,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",1.204
/data1/hzy/neo4j/RTP-main/build/is5p,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",1.240
/data1/hzy/neo4j/RTP-main/build/is5p,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",1.250
/data1/hzy/neo4j/RTP-main/build/is6p,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",2.139
/data1/hzy/neo4j/RTP-main/build/is6p,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",2.210
/data1/hzy/neo4j/RTP-main/build/is6p,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",2.195
/data1/hzy/neo4j/RTP-main/build/is6p,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",1.996
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.263
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.160
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.114
/data1/hzy/neo4j/RTP-main/build/is7p,"'commentId': '19968695', 'commentContent': 'I see', 'commentCreationDate': '1327884537091', 'replyAuthorId': '68723828', 'replyAuthorFirstName': 'Jack', 'replyAuthorLastName': 'Thomas', 'replyAuthorKnowsOriginalMessageAuthor': true",5.178
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",230.942
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",230.666
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",227.283
/data1/hzy/neo4j/RTP-main/build/ic1p,"'friendId': '68650950', 'friendLastName': 'Aa', 'friendBirthday': '402278400000', 'friendCreationDate': '1310317356242', 'friendGender': 'male', 'friendBrowserUsed': 'Chrome', 'friendLocationIp': '81.247.36.40', 'friendEmails': None, 'friendLanguages': None, 'friendCityName': 'Brussels', 'friendUniversities': [['Université_catholique_de_Louvain', '0', 'Ottignies-Louvain-la-Neuve']], 'friendCompanies': []",225.234
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.144
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.101
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.093
/data1/hzy/neo4j/RTP-main/build/ic2p,"'personId': '68765052', 'personFirstName': 'Timo', 'personLastName': 'Aaltonen', 'postOrCommentId': '42966067', 'postOrCommentContent': 'About Patricia Tarabini_ hest singles', 'postOrCommentCreationDate': '1337942768724'",2.146
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",34.973
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",35.740
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",35.447
/data1/hzy/neo4j/RTP-main/build/ic3p,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",48.583
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.063
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",1.971
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.033
/data1/hzy/neo4j/RTP-main/build/ic4p,"'tagName': 'Lleyton_Hewitt', 'postCount': 0",2.153
/data1/hzy/neo4j/RTP-main/build/ic5p,"'forumName': 'Album 24 of Louis Aa'), 'postCount': 18",54.960
